signalUtc,entryUtc,symbol,symbolGroup,pLongLogit,pLongHgb,predSpreadR,pTradableHgb,directionalScore,chosenDirection,strength,selected,targetSpreadR,tradableOpportunity,chosenNetR,chosenStressNetR,oppositeNetR,pairMeanR,chosenDeltaVsPairMeanR,directionCorrect,chosenGood,longGood,shortGood,longNetR,shortNetR
2026-04-23T10:00:00+00:00,2026-04-23T11:00:00+00:00,ETHUSDT,LARGE,0.5995193297503852,0.7017985070863453,0.0010816412858214858,0.7706829807289509,0.21118207962951677,LONG,0.1869682571174657,True,2.4997499999999917,1,1.3730259814336014,1.2968415702937681,-1.1267240185663905,0.12315098143360548,1.2498749999999959,1,1,1,0,1.3730259814336014,-1.1267240185663905
2026-04-23T11:00:00+00:00,2026-04-23T12:00:00+00:00,ETHUSDT,LARGE,0.5638932676424795,0.6040320300164457,-0.31345420242860544,0.7734474772615075,0.043856878453508,LONG,0.038888935226969165,False,-2.484951679873733,1,-1.1188078534329515,-1.1946820615306064,1.3661438264407815,0.12366798650391497,-1.2424758399368665,0,0,0,1,-1.1188078534329515,1.3661438264407815
2026-04-23T12:00:00+00:00,2026-04-23T13:00:00+00:00,ETHUSDT,LARGE,0.572805258284641,0.5549198247915517,-0.3203661984230926,0.7453678869334391,0.014160071370315844,LONG,0.012357266923217425,False,-2.484781097461889,1,-1.1201381839018945,-1.1968617650044666,1.364642913559995,0.12225236482905022,-1.2423905487309446,0,0,0,1,-1.1201381839018945,1.364642913559995
2026-04-23T13:00:00+00:00,2026-04-23T14:00:00+00:00,ETHUSDT,LARGE,0.621604889268033,0.6930215957562483,0.49605986558198195,0.727398316865386,0.3334131410444468,LONG,0.2879686493304895,True,0.008723205482686236,0,-1.1199627776324412,-1.1965743675015164,-1.1286859831151275,-1.1243243803737843,0.004361602741343118,1,0,0,0,-1.1199627776324412,-1.1286859831151275
2026-04-23T14:00:00+00:00,2026-04-23T15:00:00+00:00,ETHUSDT,LARGE,0.4693783416300012,0.4726613676097861,-0.4189242263072905,0.7832418697967096,-0.1375115490651782,SHORT,0.12260817593681518,False,-2.4847533233603802,1,1.364398536040337,1.2876866606564263,-1.1203547873200432,0.12202187436014689,1.2423766616801901,1,1,0,1,-1.1203547873200432,1.364398536040337
2026-04-23T15:00:00+00:00,2026-04-23T16:00:00+00:00,ETHUSDT,LARGE,0.5087771450795184,0.6164053403254307,0.2400976070427729,0.7700814879437405,0.14455281689662663,LONG,0.12793513260941997,False,-2.484935261225354,1,-1.1189358984521016,-1.1948918591557507,1.3659993627732523,0.12353173216057534,-1.242467630612677,0,0,0,1,-1.1189358984521016,1.3659993627732523
2026-04-23T16:00:00+00:00,2026-04-23T17:00:00+00:00,ETHUSDT,LARGE,0.4772347563902044,0.5255702567602395,-0.1686399819459012,0.7797758007925362,-0.038266304566786535,SHORT,0.0340527214268618,False,-2.5002500000000185,1,1.3712721680139923,1.294035468822384,-1.1289778319860262,0.12114716801398306,1.2501250000000093,1,1,0,1,-1.1289778319860262,1.3712721680139923
2026-04-23T17:00:00+00:00,2026-04-23T18:00:00+00:00,ETHUSDT,LARGE,0.5641289783229463,0.5720528185590991,0.22279083764456553,0.77430542955662,0.148237972286304,LONG,0.13150971954702648,False,1.5125189596343072,1,0.39590100834489905,0.3260844910273449,-1.116617951289408,-0.3603584714722545,0.7562594798171536,1,0,0,0,0.39590100834489905,-1.116617951289408
2026-04-23T18:00:00+00:00,2026-04-23T19:00:00+00:00,ETHUSDT,LARGE,0.5643472579986002,0.5995117230601318,0.23600015381561298,0.7551552067127367,0.17067779554340975,LONG,0.14978301075913378,True,2.499749999999981,1,1.3813329146496545,1.3101326634394541,-1.1184170853503264,0.13145791464966405,1.2498749999999905,1,1,1,0,1.3813329146496545,-1.1184170853503264
2026-04-23T19:00:00+00:00,2026-04-23T20:00:00+00:00,ETHUSDT,LARGE,0.675669188251549,0.7187554714797617,0.7757570793825941,0.7558198250275615,0.4415621375429486,LONG,0.38765177753972807,True,1.468605944077744,1,0.3494759727772732,0.2781655956299202,-1.1191299713004708,-0.3848269992615988,0.7343029720388721,1,0,0,0,0.3494759727772732,-1.1191299713004708
2026-04-23T20:00:00+00:00,2026-04-23T21:00:00+00:00,ETHUSDT,LARGE,0.5428597214262302,0.5508063596829154,-0.10169329308543476,0.8057323159104085,0.04121356945295378,LONG,0.03721033710760834,False,-0.906145604326061,0,-1.115351867379468,-1.1871925143907065,-0.20920626305340712,-0.6622790652164375,-0.4530728021630305,0,0,0,0,-1.115351867379468,-0.20920626305340712
2026-04-23T21:00:00+00:00,2026-04-23T22:00:00+00:00,ETHUSDT,LARGE,0.6307492226997078,0.6226423529290891,0.4834831526045911,0.7586172745592185,0.2879500875161447,LONG,0.25319699905836546,True,-1.3131034080211452,1,-1.1199525449640388,-1.1946580215645501,0.1931508630571063,-0.4634008409534663,-0.6565517040105726,0,0,0,0,-1.1199525449640388,0.1931508630571063
2026-04-23T22:00:00+00:00,2026-04-23T23:00:00+00:00,ETHUSDT,LARGE,0.5298264888093401,0.5401807166819043,-0.037602531298071326,0.7819044414536702,0.03998315755470235,LONG,0.035623083015032996,False,-2.491064851277188,1,-1.1209039787634816,-1.1962019106384165,1.3701608725137067,0.12462844687511254,-1.245532425638594,0,0,0,1,-1.1209039787634816,1.3701608725137067
2026-04-23T23:00:00+00:00,2026-04-24T00:00:00+00:00,ETHUSDT,LARGE,0.5303559892590078,0.6372837891237457,0.21450524706730445,0.7810842457794606,0.1683296464995697,LONG,0.14990464073900467,True,-2.4907585879044545,1,-1.1249519907362935,-1.202770608806734,1.365806597168161,0.12042730321593376,-1.2453792939522272,0,0,0,1,-1.1249519907362935,1.365806597168161
2026-04-24T00:00:00+00:00,2026-04-24T01:00:00+00:00,ETHUSDT,LARGE,0.4670760746066833,0.5798205115639724,0.006321476281815383,0.7782822631516502,0.03434475169344612,LONG,0.030537331384401418,False,-2.5002500000000065,1,-1.133540455874998,-1.2136647293999983,1.3667095441250088,0.11658454412500541,-1.2501250000000033,0,0,0,1,-1.133540455874998,1.3667095441250088
2026-04-24T01:00:00+00:00,2026-04-24T02:00:00+00:00,ETHUSDT,LARGE,0.5472501749653425,0.6250395252092724,0.21100533940726093,0.7852631907035517,0.17076848576874992,LONG,0.15243334588756627,False,-2.5002500000000127,1,-1.1343297516319697,-1.2149276026111486,1.365920248368043,0.11579524836803667,-1.2501250000000064,0,0,0,1,-1.1343297516319697,1.365920248368043
2026-04-24T02:00:00+00:00,2026-04-24T03:00:00+00:00,ETHUSDT,LARGE,0.5248491547348065,0.5550440766054916,-0.18995367982855396,0.8032578931077253,0.010684091297898844,LONG,0.009633085981809827,False,-1.085120759375975,0,-1.1313203911898653,-1.2101126259037804,-0.04619963181389015,-0.5887600115018777,-0.5425603796879875,0,0,0,0,-1.1313203911898653,-0.04619963181389015
2026-04-24T03:00:00+00:00,2026-04-24T04:00:00+00:00,ETHUSDT,LARGE,0.4919920602164983,0.4957619886487818,-0.21301261377997993,0.771007242771736,-0.05920601051030323,SHORT,0.05242713671468327,False,1.6150575118467443,1,-1.1376677305306382,-1.2148985945410922,0.4773897813161061,-0.33013897460726604,-0.8075287559233721,0,0,0,0,0.4773897813161061,-1.1376677305306382
2026-04-24T04:00:00+00:00,2026-04-24T05:00:00+00:00,ETHUSDT,LARGE,0.5350724636514503,0.46302006035525584,-0.26324156600514564,0.7750007515941162,-0.06359551440287547,SHORT,0.0564410429315592,False,1.6450797341455354,1,-1.1409367664011714,-1.2200010773384538,0.504142967744364,-0.3183968993284037,-0.8225398670727677,0,0,0,0,0.504142967744364,-1.1409367664011714
2026-04-24T05:00:00+00:00,2026-04-24T06:00:00+00:00,ETHUSDT,LARGE,0.5417611103395691,0.46149979993933166,-0.3587588567693192,0.7810007569489581,-0.08153070714007032,SHORT,0.07260312556552453,False,0.19059055277235215,0,-0.22704278591842278,-0.3060912916377708,-0.03645223314607063,-0.1317475095322467,-0.09529527638617608,0,0,0,0,-0.03645223314607063,-0.22704278591842278
2026-04-24T06:00:00+00:00,2026-04-24T07:00:00+00:00,ETHUSDT,LARGE,0.6083729787617004,0.5353978802972554,0.008895453091094019,0.7817249431022412,0.10277447404474127,LONG,0.0915579219598647,False,1.4596976336440979,1,0.3136611971609283,0.23191134601883806,-1.1460364364831697,-0.4161876196611207,0.7298488168220489,1,0,0,0,0.3136611971609283,-1.1460364364831697
2026-04-24T07:00:00+00:00,2026-04-24T08:00:00+00:00,ETHUSDT,LARGE,0.5622229822743869,0.5705874153492158,-0.06742918439338069,0.81362256873901,0.07679995272552691,LONG,0.06964306377055232,False,1.3084168910858134,1,0.16646776924258255,0.08151289367874227,-1.141949121843231,-0.4877406763003242,0.6542084455429067,1,0,0,0,0.16646776924258255,-1.141949121843231
2026-04-24T08:00:00+00:00,2026-04-24T09:00:00+00:00,ETHUSDT,LARGE,0.5515385372876067,0.5545380335596375,-0.14973473291677672,0.8282994516120018,0.03848816768892828,LONG,0.035183947939609175,False,1.2972057881172394,1,0.1548577694925587,0.06966785221241494,-1.1423480186246808,-0.49374512456606107,0.6486028940586197,1,0,0,0,0.1548577694925587,-1.1423480186246808
2026-04-24T09:00:00+00:00,2026-04-24T10:00:00+00:00,ETHUSDT,LARGE,0.5257612381646605,0.5142828342771042,-0.521172426849629,0.8156461861448142,-0.09027345367368315,SHORT,0.0819523259363717,False,1.5940551402282916,1,-1.144192980503711,-1.230708768805938,0.44986215972458066,-0.34716541038956517,-0.7970275701141458,0,0,0,0,0.44986215972458066,-1.144192980503711
2026-04-24T10:00:00+00:00,2026-04-24T11:00:00+00:00,ETHUSDT,LARGE,0.6515809709389833,0.6438191809019149,0.06142548043773611,0.8247308025088423,0.22151036673546282,LONG,0.2020983946286145,True,1.3220641026806705,1,0.1759096533903179,0.0884286298249085,-1.1461544492903526,-0.4851223979500173,0.6610320513403352,1,0,0,0,0.1759096533903179,-1.1461544492903526
2026-04-24T11:00:00+00:00,2026-04-24T12:00:00+00:00,ETHUSDT,LARGE,0.6067524830053979,0.6239316463859038,0.02557846638362318,0.8241023756790351,0.1676168658218293,LONG,0.15287516157473643,True,-2.500249999999998,1,-1.1455465247386278,-1.2328744395818014,1.3547034752613702,0.1045784752613712,-1.250124999999999,0,0,0,1,-1.1455465247386278,1.3547034752613702
2026-04-24T12:00:00+00:00,2026-04-24T13:00:00+00:00,ETHUSDT,LARGE,0.5891281164372549,0.5967577942808733,-0.003968478491468462,0.8312065594626071,0.12916770586466603,LONG,0.11826637512505656,True,-2.5002500000000074,1,-1.1467930537566422,-1.2348688860106223,1.3534569462433652,0.1033319462433615,-1.2501250000000037,0,0,0,1,-1.1467930537566422,1.3534569462433652
2026-04-24T13:00:00+00:00,2026-04-24T14:00:00+00:00,ETHUSDT,LARGE,0.4833350615071586,0.5937007680967329,-0.2000939130067346,0.807223427743765,0.006308557868779319,LONG,0.00570048678786763,False,-0.03190950233197018,0,-0.15936485124771566,-0.24541091129675396,-0.12745534891574548,-0.14341010008173055,-0.015954751165985104,0,0,0,0,-0.15936485124771566,-0.12745534891574548
2026-04-24T14:00:00+00:00,2026-04-24T15:00:00+00:00,ETHUSDT,LARGE,0.5350495078108148,0.5249056251951942,-0.2162766396059347,0.8127130102027432,-0.009425965446975555,SHORT,0.008543285099727052,False,1.1910585157256126,1,-1.144467595052208,-1.231148152083541,0.04659092067340462,-0.5489383371894018,-0.5955292578628063,0,0,0,0,0.04659092067340462,-1.144467595052208
2026-04-24T15:00:00+00:00,2026-04-24T16:00:00+00:00,ETHUSDT,LARGE,0.5671795366677703,0.6589584159819736,0.2017970050391229,0.8351863882789706,0.20631144813085753,LONG,0.1893099806779363,True,-1.9386147648057757,1,-1.1363758546310825,-1.2182013674097378,0.8022389101746932,-0.16706847222819465,-0.9693073824028878,0,0,0,0,-1.1363758546310825,0.8022389101746932
2026-04-24T16:00:00+00:00,2026-04-24T17:00:00+00:00,ETHUSDT,LARGE,0.5674456039012444,0.6441589767631856,0.11904632945617515,0.8279413392826549,0.17660825682913872,LONG,0.16141476675831545,True,-0.7825300682646928,1,-0.5286161381926,-0.6110268006287523,0.25391393007209284,-0.13735110406025358,-0.3912650341323464,0,0,0,0,-0.5286161381926,0.25391393007209284
2026-04-24T17:00:00+00:00,2026-04-24T18:00:00+00:00,ETHUSDT,LARGE,0.5827800964478657,0.657246228738594,0.16357670757723736,0.8287602122953323,0.2070542657877935,LONG,0.18932630152936972,False,-1.6174457640169546,1,-1.1299003232173581,-1.213304741578375,0.4875454407995964,-0.32117744120888087,-0.8087228820084773,0,0,0,0,-1.1299003232173581,0.4875454407995964
2026-04-24T18:00:00+00:00,2026-04-24T19:00:00+00:00,ETHUSDT,LARGE,0.6148250662299601,0.7199236968010925,0.5782477009472299,0.8294008674152308,0.36398395883349666,LONG,0.33293628500761424,True,-1.4800144738535765,1,-1.1323609234332284,-1.2173448095808892,0.3476535504203482,-0.3923536865064401,-0.7400072369267883,0,0,0,0,-1.1323609234332284,0.3476535504203482
2026-04-24T19:00:00+00:00,2026-04-24T20:00:00+00:00,ETHUSDT,LARGE,0.5569907812459715,0.6371859208015598,0.13151889346869708,0.8439656946595858,0.16737226387785212,LONG,0.15431435641413555,False,-1.7103431809669472,1,-1.138646338791019,-1.2276648547900453,0.571696842175928,-0.28347474830754554,-0.8551715904834736,0,0,0,0,-1.138646338791019,0.571696842175928
2026-04-24T20:00:00+00:00,2026-04-24T21:00:00+00:00,ETHUSDT,LARGE,0.5816631800816006,0.6762459854559306,0.5260792584208231,0.826003873806445,0.2998336827908588,LONG,0.27374873313688053,True,-2.4904239072699563,1,-1.1500222538303468,-1.2400356061285547,1.3404016534396095,0.09518969980463132,-1.2452119536349782,0,0,0,1,-1.1500222538303468,1.3404016534396095
2026-04-24T21:00:00+00:00,2026-04-24T22:00:00+00:00,ETHUSDT,LARGE,0.5317654116552412,0.597374897716804,-0.03437930182822606,0.809514725203755,0.08214926396073033,LONG,0.07432515140079583,False,0.14914383277474413,0,-0.07374070161735317,-0.16272827242018834,-0.22288453439209732,-0.14831261800472526,0.07457191638737208,1,0,0,0,-0.07374070161735317,-0.22288453439209732
2026-04-24T22:00:00+00:00,2026-04-24T23:00:00+00:00,ETHUSDT,LARGE,0.5809670367149747,0.6812853952723864,0.3859029601967587,0.801822413353998,0.2733590049299182,LONG,0.24627219098743633,True,0.8015516328124527,1,0.2483475238194961,0.15689054826745796,-0.5532041089929566,-0.15242829258673024,0.40077581640622634,1,0,0,0,0.2483475238194961,-0.5532041089929566
2026-04-24T23:00:00+00:00,2026-04-25T00:00:00+00:00,ETHUSDT,LARGE,0.532585927388807,0.6379887822998428,0.37331664224115674,0.7933205406254967,0.20642621494316635,LONG,0.18509418569057703,False,-0.6845260838324407,0,-1.1564629900049037,-1.2524012450483324,-0.471936906172463,-0.8141999480886833,-0.34226304191622037,0,0,0,0,-1.1564629900049037,-0.471936906172463
2026-04-25T00:00:00+00:00,2026-04-25T01:00:00+00:00,ETHUSDT,LARGE,0.5723276319646381,0.6644529351654556,0.4476636435040498,0.7994452851823116,0.26881638655530193,LONG,0.2418601896833419,True,-1.0462372823498338,0,-1.164269829247567,-1.2649946686067965,-0.11803254689773317,-0.6411511880726501,-0.5231186411749169,0,0,0,0,-1.164269829247567,-0.11803254689773317
2026-04-25T01:00:00+00:00,2026-04-25T02:00:00+00:00,ETHUSDT,LARGE,0.5112644248201318,0.6536747996708698,0.2994837246276213,0.8053615133060587,0.1859891361527652,LONG,0.16788881415162135,True,-1.2935594606991734,1,-1.1715935698300461,-1.2768087926486273,0.12196589086912721,-0.5248138394804595,-0.6467797303495867,0,0,0,0,-1.1715935698300461,0.12196589086912721
2026-04-25T02:00:00+00:00,2026-04-25T03:00:00+00:00,ETHUSDT,LARGE,0.6142398005892292,0.704970556032875,0.4959779686676937,0.7994880076034214,0.3366049927557532,LONG,0.3028583238817072,True,-1.1751262063011938,0,-1.1793822799661349,-1.289372971654868,-0.004256073664941075,-0.591819176815538,-0.5875631031505969,0,0,0,0,-1.1793822799661349,-0.004256073664941075
2026-04-25T03:00:00+00:00,2026-04-25T04:00:00+00:00,ETHUSDT,LARGE,0.5573677455598582,0.61528900269127,0.32243640979160615,0.8154442575005686,0.19657260908257612,LONG,0.17843330717043349,True,-2.4920274154428546,1,-1.1874154372206716,-1.3023314749202235,1.3046119782221828,0.05859827050075561,-1.2460137077214273,0,0,0,1,-1.1874154372206716,1.3046119782221828
2026-04-25T04:00:00+00:00,2026-04-25T05:00:00+00:00,ETHUSDT,LARGE,0.4961995287207106,0.5609495267411778,0.08546725252476195,0.7914578429384631,0.060484574496030834,LONG,0.05417778267885509,False,-0.9183069048198127,0,-1.1976914131599101,-1.3189079296744388,-0.2793845083400975,-0.7385379607500038,-0.45915345240990635,0,0,0,0,-1.1976914131599101,-0.2793845083400975
2026-04-25T05:00:00+00:00,2026-04-25T06:00:00+00:00,ETHUSDT,LARGE,0.6296444313818196,0.631499584399327,0.4548006011529059,0.7638346389648192,0.287378512728623,LONG,0.25344408762246873,True,0.021973862580904724,0,-1.2080007332694864,-1.3355381728117743,-1.2299745958503912,-1.218987664559939,0.010986931290452473,1,0,0,0,-1.2080007332694864,-1.2299745958503912
2026-04-25T06:00:00+00:00,2026-04-25T07:00:00+00:00,ETHUSDT,LARGE,0.5114160543662974,0.5648239241646713,0.039503868283715556,0.7749492290851265,0.06284575824349786,LONG,0.05577401507278339,False,-2.4906276316416727,1,-1.2194054986406577,-1.3539355083325517,1.271222133001015,0.02590831718017861,-1.2453138158208363,0,0,0,1,-1.2194054986406577,1.271222133001015
2026-04-25T07:00:00+00:00,2026-04-25T08:00:00+00:00,ETHUSDT,LARGE,0.5840926205262919,0.6369194401574867,0.3849048043079991,0.7698921960897527,0.24427259150785785,LONG,0.2161680767141888,True,-2.490259084744809,1,-1.2278281120867842,-1.367522253915405,1.2624309726580247,0.017301430285620256,-1.2451295423724045,0,0,0,1,-1.2278281120867842,1.2624309726580247
2026-04-25T08:00:00+00:00,2026-04-25T09:00:00+00:00,ETHUSDT,LARGE,0.5416569341820319,0.6201863053927819,0.0374540659636972,0.8009798300861678,0.12227655440897107,LONG,0.11010880409149539,False,-2.500250000000003,1,-1.2415033311407364,-1.3864053298251717,1.2587466688592666,0.008621668859265075,-1.2501250000000015,0,0,0,1,-1.2415033311407364,1.2587466688592666
2026-04-25T09:00:00+00:00,2026-04-25T10:00:00+00:00,ETHUSDT,LARGE,0.5544085476789266,0.6506169873090782,0.2869627511257338,0.7953990642819667,0.21120401594376048,LONG,0.18959774629901055,True,-2.5002500000000163,1,-1.246766213104564,-1.3948259409672985,1.2534837868954525,0.0033587868954442213,-1.2501250000000081,0,0,0,1,-1.246766213104564,1.2534837868954525
2026-04-25T10:00:00+00:00,2026-04-25T11:00:00+00:00,ETHUSDT,LARGE,0.5114662699847661,0.6446341289410814,0.12330609049071341,0.7953569339007084,0.1387681236627317,LONG,0.12456915651113815,False,-2.5002500000000154,1,-1.256706109393551,-1.4107297750296781,1.2435438906064646,-0.006581109393543172,-1.2501250000000077,0,0,0,1,-1.256706109393551,1.2435438906064646
2026-04-25T11:00:00+00:00,2026-04-25T12:00:00+00:00,ETHUSDT,LARGE,0.5431649719365693,0.638203621174223,-0.016122476282092995,0.7988624229553348,0.12308883542369774,LONG,0.11070994036451169,False,0.015185112287477986,0,-1.2545361792067453,-1.4072578867307783,-1.2697212914942233,-1.2621287353504842,0.007592556143738882,1,0,0,0,-1.2545361792067453,-1.2697212914942233
2026-04-25T12:00:00+00:00,2026-04-25T13:00:00+00:00,ETHUSDT,LARGE,0.6278249646566989,0.7082490330668703,0.5160668921746685,0.7774008713499586,0.3525196617735213,LONG,0.3132843770021247,True,0.015557336797224819,0,-1.261228457339536,-1.4179655317432571,-1.2767857941367609,-1.2690071257381486,0.0077786683986125205,1,0,0,0,-1.261228457339536,-1.2767857941367609
2026-04-25T13:00:00+00:00,2026-04-25T14:00:00+00:00,ETHUSDT,LARGE,0.5868636796220706,0.6655753514081771,0.45550341804648536,0.80490682136119,0.28143317346103003,LONG,0.25398032726857006,True,-2.5002500000000034,1,-1.2706010082893715,-1.4329616132629872,1.229648991710632,-0.020476008289369796,-1.2501250000000017,0,0,0,1,-1.2706010082893715,1.229648991710632
2026-04-25T14:00:00+00:00,2026-04-25T15:00:00+00:00,ETHUSDT,LARGE,0.5688534822726172,0.6524329150475305,0.4632890044291289,0.8112225000896615,0.2612635870475985,LONG,0.23660324365737215,True,-2.5002499999999914,1,-1.2808839114006538,-1.4494142582410414,1.2193660885993376,-0.030758911400658118,-1.2501249999999957,0,0,0,1,-1.2808839114006538,1.2193660885993376
2026-04-25T15:00:00+00:00,2026-04-25T16:00:00+00:00,ETHUSDT,LARGE,0.5862928445881526,0.6627124753221539,0.4981982920396596,0.8105416912906528,0.2879182234467593,LONG,0.2606439736163479,True,2.5255056488233834,1,1.2558484225377582,1.1007562800978932,-1.269657226285625,-0.006904401873933375,1.2627528244116917,1,1,1,0,1.2558484225377582,-1.269657226285625
2026-04-25T16:00:00+00:00,2026-04-25T17:00:00+00:00,ETHUSDT,LARGE,0.5983287287519982,0.7380562421251847,0.771065797028555,0.825728948416516,0.4001493352521852,LONG,0.36528211252977,True,2.502620092774386,1,1.248354153391924,1.0956445897624338,-1.2542659393824616,-0.002955892995268772,1.251310046387193,1,1,1,0,1.248354153391924,-1.2542659393824616
2026-04-25T17:00:00+00:00,2026-04-25T18:00:00+00:00,ETHUSDT,LARGE,0.5963354319633246,0.6762094840088108,0.5093976320905572,0.8234315015600205,0.30669043168415117,LONG,0.2796144971799613,True,2.50267066107374,1,1.243933607693782,1.0885413756658162,-1.258737053379958,-0.007401722843088043,1.25133533053687,1,1,1,0,1.243933607693782,-1.258737053379958
2026-04-25T18:00:00+00:00,2026-04-25T19:00:00+00:00,ETHUSDT,LARGE,0.5867164973471521,0.6632511956998443,0.5831806049976206,0.8149645232553406,0.3055983149526551,LONG,0.2773250500028406,True,2.5027504149913318,1,1.2369617331760556,1.0773385240868965,-1.265788681815276,-0.014413474319610153,1.2513752074956659,1,1,1,0,1.2369617331760556,-1.265788681815276
2026-04-25T19:00:00+00:00,2026-04-25T20:00:00+00:00,ETHUSDT,LARGE,0.5657297357826405,0.6614326816595676,0.456636412308331,0.7989589462398119,0.26397825065999486,LONG,0.23744301781876664,True,2.5028356403734855,1,1.2295115578335607,1.0653671083095957,-1.2733240825399248,-0.02190626235318205,1.2514178201867427,1,1,1,0,1.2295115578335607,-1.2733240825399248
2026-04-25T20:00:00+00:00,2026-04-25T21:00:00+00:00,ETHUSDT,LARGE,0.6378012023658743,0.7405155367580084,0.9250595286056299,0.8134922054055519,0.45357389733869424,LONG,0.41127636369957,True,2.5061560845298443,1,1.2192485979743017,1.04887593139993,-1.2869074865555425,-0.0338294442906204,1.2530780422649221,1,1,1,0,1.2192485979743017,-1.2869074865555425
2026-04-25T21:00:00+00:00,2026-04-25T22:00:00+00:00,ETHUSDT,LARGE,0.6031123695276592,0.6522023312234985,0.6636768394963689,0.8220145585626882,0.3245504187629731,LONG,0.29566779398687704,True,0.007586011271530024,0,-1.2873657596838717,-1.4617610188756511,-1.2949517709554017,-1.2911587653196368,0.003793005635765123,1,0,0,0,-1.2873657596838717,-1.2949517709554017
2026-04-25T22:00:00+00:00,2026-04-25T23:00:00+00:00,ETHUSDT,LARGE,0.5854943623252662,0.6399201126848496,0.5241028787737405,0.7976510912600567,0.27668782411722637,LONG,0.2486940844813513,True,0.007727602803628164,0,-1.293554536512775,-1.4717055392615284,-1.3012821393164031,-1.2974183379145892,0.003863801401814193,1,0,0,0,-1.293554536512775,-1.3012821393164031
2026-04-25T23:00:00+00:00,2026-04-26T00:00:00+00:00,ETHUSDT,LARGE,0.5467631046102721,0.6889472680783743,0.4107752311853085,0.8154257190938214,0.26018138307258465,LONG,0.236169987229686,True,-2.496725813693735,1,-1.3110991429072139,-1.4977586286515239,1.185626670786521,-0.0627362360603464,-1.2483629068468676,0,0,0,1,-1.3110991429072139,1.185626670786521
2026-04-26T00:00:00+00:00,2026-04-26T01:00:00+00:00,ETHUSDT,LARGE,0.4751913950497701,0.6816176629533403,0.4830237821444062,0.816550791342342,0.22024704135163498,LONG,0.20004496862906102,False,0.0009999999999998899,0,-1.3071650020900776,-1.4914640033441124,-1.3081650020900775,-1.3076650020900775,0.0004999999999999449,1,0,0,0,-1.3071650020900776,-1.3081650020900775
2026-04-26T01:00:00+00:00,2026-04-26T02:00:00+00:00,ETHUSDT,LARGE,0.6101986562092939,0.7452498833541199,0.879573598876374,0.8108871891605037,0.4308195010732224,LONG,0.39008275766700923,True,0.0009999999999998899,0,-1.3149649408065485,-1.5039439052904795,-1.3159649408065484,-1.3154649408065484,0.0004999999999999449,1,0,0,0,-1.3149649408065485,-1.3159649408065484
2026-04-26T02:00:00+00:00,2026-04-26T03:00:00+00:00,ETHUSDT,LARGE,0.5467951882043972,0.6800369895968664,0.49347526458974156,0.8128053048451855,0.27142468675602893,LONG,0.24602005600863602,True,0.001000000000000112,0,-1.321447945985817,-1.5143167135773068,-1.3224479459858172,-1.321947945985817,0.0004999999999999449,1,0,0,0,-1.321447945985817,-1.3224479459858172
2026-04-26T03:00:00+00:00,2026-04-26T04:00:00+00:00,ETHUSDT,LARGE,0.5338282838913654,0.6843719071994663,0.4968055406560654,0.7969180351933672,0.26606819349696625,LONG,0.2390513677430086,True,2.4997500000000246,1,1.1876826067366104,1.000292170778568,-1.312067393263414,-0.06219239326340176,1.2498750000000123,1,1,1,0,1.1876826067366104,-1.312067393263414
2026-04-26T04:00:00+00:00,2026-04-26T05:00:00+00:00,ETHUSDT,LARGE,0.5979616382813531,0.7121610013342887,0.6708732325550864,0.8241275206200017,0.3642313039442542,LONG,0.3322021726980113,True,2.499749999999996,1,1.1978170613556292,1.0165072981689938,-1.301932938644367,-0.05205793864436892,1.249874999999998,1,1,1,0,1.1978170613556292,-1.301932938644367
2026-04-26T05:00:00+00:00,2026-04-26T06:00:00+00:00,ETHUSDT,LARGE,0.6535040897948269,0.7373892383336627,0.8417766382412003,0.8212793281172057,0.44979310329613953,LONG,0.40959944048147295,True,2.5049747438074483,1,1.2339028221370476,1.071109669134799,-1.271071921670401,-0.018584549766676672,1.2524873719037242,1,1,1,0,1.2339028221370476,-1.271071921670401
2026-04-26T06:00:00+00:00,2026-04-26T07:00:00+00:00,ETHUSDT,LARGE,0.5276779909470228,0.6416658338968764,0.343535556214763,0.8230835444956397,0.19897426730606294,LONG,0.18137335625188006,True,2.5103542966813004,1,1.229971706048254,1.0647734406728182,-1.2803825906330464,-0.025205442292396185,1.2551771483406502,1,1,1,0,1.229971706048254,-1.2803825906330464
2026-04-26T07:00:00+00:00,2026-04-26T08:00:00+00:00,ETHUSDT,LARGE,0.6097152029049991,0.7108502294180167,0.6232599148458754,0.8233578540878654,0.3627023019518021,LONG,0.33066804547978346,True,0.012006292481813619,0,-1.278986301760481,-1.4496799705613117,-1.2909925942422946,-1.284989448001388,0.00600314624090692,1,0,0,0,-1.278986301760481,-1.2909925942422946
2026-04-26T08:00:00+00:00,2026-04-26T09:00:00+00:00,ETHUSDT,LARGE,0.5175611581046075,0.6344926125689359,0.0927865738773391,0.8475004393820829,0.12866560695031437,LONG,0.11885488268703409,False,0.001000000000000112,0,-1.285711805307289,-1.457138888491675,-1.286711805307289,-1.286211805307289,0.000500000000000167,1,0,0,0,-1.285711805307289,-1.286711805307289
